13.0,32.0,82.0,40.0,32.0,83.0,82.0,13.0,19.0,72.0,72.0,13.0,12.0,72.0,40.0,12.0,90.0,13.0,83.0,83.0,52.0,15.0,31.0,81.0,15.0,77.0,31.0,52.0,69.0,24.0,24.0,52.0,54.0,24.0,81.0,54.0,42.0,52.0,77.0,77.0
12.0,31.0,94.0,51.0,72.0,77.0,83.0,12.0,29.0,81.0,81.0,12.0,8.0,81.0,51.0,8.0,7.0,12.0,27.0,45.0,35.0,55.0,30.0,52.0,55.0,40.0,30.0,35.0,9.0,63.0,63.0,35.0,62.0,63.0,52.0,62.0,57.0,35.0,40.0,40.0
77.0,52.0,86.0,84.0,53.0,9.0,7.0,77.0,72.0,30.0,65.0,77.0,78.0,79.0,84.0,62.0,38.0,77.0,19.0,38.0,94.0,12.0,49.0,61.0,12.0,79.0,49.0,94.0,95.0,56.0,56.0,94.0,6.0,56.0,61.0,6.0,86.0,94.0,79.0,79.0
6.0,22.0,76.0,46.0,16.0,28.0,49.0,6.0,51.0,18.0,4.0,6.0,25.0,60.0,46.0,71.0,31.0,6.0,59.0,84.0,72.0,40.0,22.0,69.0,40.0,77.0,22.0,72.0,43.0,27.0,27.0,72.0,9.0,27.0,84.0,9.0,7.0,72.0,27.0,45.0
47.0,22.0,75.0,69.0,72.0,27.0,70.0,83.0,95.0,97.0,36.0,29.0,88.0,84.0,84.0,75.0,53.0,68.0,90.0,22.0,47.0,31.0,94.0,34.0,72.0,9.0,83.0,83.0,27.0,30.0,65.0,29.0,78.0,79.0,96.0,62.0,38.0,68.0,19.0,38.0
28.0,54.0,49.0,34.0,5.0,96.0,21.0,15.0,43.0,89.0,91.0,38.0,59.0,47.0,96.0,71.0,75.0,53.0,84.0,1.0,28.0,52.0,86.0,96.0,53.0,28.0,7.0,15.0,29.0,18.0,4.0,38.0,25.0,60.0,32.0,71.0,31.0,53.0,59.0,32.0
61.0,34.0,88.0,96.0,35.0,76.0,94.0,72.0,27.0,30.0,47.0,29.0,49.0,52.0,32.0,18.0,69.0,24.0,22.0,0.0,61.0,22.0,76.0,5.0,16.0,27.0,49.0,72.0,33.0,97.0,36.0,29.0,88.0,84.0,4.0,75.0,53.0,47.0,90.0,22.0
44.0,25.0,68.0,5.0,78.0,92.0,89.0,85.0,29.0,47.0,52.0,93.0,57.0,32.0,4.0,57.0,23.0,1.0,1.0,0.0,44.0,22.0,75.0,6.0,72.0,96.0,70.0,85.0,84.0,89.0,91.0,93.0,59.0,4.0,75.0,71.0,63.0,1.0,32.0,36.0
42.0,49.0,16.0,6.0,11.0,49.0,7.0,42.0,33.0,52.0,32.0,33.0,75.0,11.0,6.0,75.0,89.0,0.0,0.0,0.0,42.0,54.0,49.0,83.0,5.0,76.0,21.0,42.0,1.0,30.0,4.0,33.0,49.0,17.0,91.0,18.0,24.0,0.0,22.0,1.0
30.0,41.0,61.0,83.0,41.0,22.0,52.0,92.0,20.0,32.0,11.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,34.0,88.0,31.0,35.0,92.0,94.0,92.0,0.0,4.0,17.0,47.0,54.0,38.0,1.0,54.0,1.0,0.0,36.0,0.0
