467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,352,870,90,753,108,706,159,934,277,404,939,147,779,793,295,421,999,451,368,10
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,868,959,464,413,268,389,79,986,51,478,32,801,938,753,707,707,707,707,707,707
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,16,625,687,528,563,336,511,713,396,34,392,707,707,707,471,471,471,471,471,471
352,870,90,753,108,706,159,934,277,404,939,147,779,793,295,421,999,451,368,10,437,796,8,893,137,707,707,707,707,707,707,471,471,471,490,490,490,490,490,490
868,959,464,413,268,389,79,986,51,478,32,801,938,753,863,863,863,863,863,863,707,707,707,707,707,471,471,471,471,471,471,490,490,490,267,267,267,267,267,267
16,625,687,528,563,336,511,713,396,34,392,863,863,863,938,938,938,938,938,938,471,471,471,471,471,490,490,490,490,490,490,267,267,267,1,1,1,1,1,1
437,796,8,893,137,863,863,863,863,863,863,938,938,938,1,1,1,1,1,1,490,490,490,490,490,267,267,267,267,267,267,1,1,1,0,0,0,0,0,0
863,863,863,863,863,938,938,938,938,938,938,1,1,1,0,0,0,0,0,0,267,267,267,267,267,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
938,938,938,938,938,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,863,863,863,863,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
938,938,938,938,938,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
938,938,938,938,938,938,938,863,938,938,938,863,863,863,863,863,863,863,863,863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,863,863,938,863,863,863,938,938,938,938,938,938,938,938,938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,863,938,938,863,938,938,938,863,863,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,863,863,938,1,1,938,1,1,1,938,938,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,502,502,502,502,502,502,502,502,502,939,502,938,502,502,421,502,502,502,502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
502,502,502,502,502,502,502,502,502,502,939,863,938,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
502,502,502,502,502,863,863,863,863,863,863,938,1,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
863,863,863,863,863,938,938,938,938,938,938,1,863,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
938,938,938,938,938,1,1,1,1,1,1,863,938,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,863,863,863,863,863,863,938,1,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,863,863,863,938,938,938,938,938,938,1,863,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,502,502,502,502,502,502,502,502,502,939,502,938,502,502,421,502,502,502,502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
502,502,502,502,502,863,863,863,863,863,939,863,1,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
502,502,502,502,863,938,938,938,938,938,863,938,863,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
863,863,863,863,938,1,1,1,1,1,938,1,938,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
938,938,938,938,1,863,863,863,863,863,1,863,1,863,863,863,863,863,863,863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,863,938,938,938,938,938,863,938,863,938,938,938,938,938,938,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,863,863,938,1,1,1,1,1,938,1,938,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
