35.0,21.0,24.0,39.0,28.0,83.0,21.0,4.0,57.0,63.0,3.0,21.0,31.0,25.0,41.0,95.0,75.0,21.0,89.0,38.0,66.0,67.0,72.0,39.0,67.0,70.0,67.0,22.0,84.0,41.0,87.0,44.0,26.0,65.0,91.0,23.0,76.0,44.0,84.0,68.0
69.0,88.0,4.0,53.0,10.0,52.0,88.0,12.0,62.0,51.0,43.0,89.0,18.0,99.0,61.0,91.0,80.0,81.0,41.0,55.0,75.0,76.0,63.0,41.0,43.0,71.0,76.0,12.0,96.0,8.0,25.0,55.0,27.0,44.0,28.0,64.0,84.0,55.0,94.0,84.0
72.0,94.0,56.0,37.0,82.0,20.0,94.0,31.0,55.0,39.0,40.0,28.0,29.0,29.0,82.0,21.0,19.0,84.0,62.0,80.0,9.0,29.0,83.0,51.0,98.0,69.0,76.0,31.0,55.0,34.0,40.0,89.0,51.0,57.0,59.0,52.0,79.0,81.0,53.0,50.0
9.0,29.0,64.0,54.0,43.0,71.0,76.0,91.0,37.0,12.0,76.0,23.0,17.0,11.0,8.0,64.0,51.0,90.0,1.0,1.0,50.0,21.0,85.0,1.0,78.0,35.0,32.0,91.0,37.0,41.0,33.0,28.0,18.0,90.0,10.0,48.0,19.0,87.0,37.0,13.0
50.0,21.0,63.0,41.0,98.0,69.0,32.0,28.0,24.0,8.0,23.0,52.0,97.0,44.0,92.0,52.0,70.0,16.0,0.0,0.0,38.0,84.0,58.0,0.0,80.0,15.0,7.0,28.0,24.0,1.0,23.0,23.0,29.0,50.0,82.0,1.0,51.0,37.0,41.0,55.0
38.0,84.0,83.0,77.0,78.0,35.0,20.0,97.0,42.0,21.0,66.0,84.0,4.0,57.0,20.0,44.0,90.0,1.0,0.0,0.0,73.0,44.0,1.0,0.0,4.0,67.0,31.0,89.0,18.0,0.0,66.0,52.0,17.0,1.0,8.0,0.0,70.0,1.0,54.0,18.0
73.0,44.0,85.0,6.0,80.0,15.0,22.0,83.0,19.0,16.0,6.0,90.0,6.0,63.0,78.0,35.0,1.0,0.0,0.0,0.0,67.0,7.0,0.0,0.0,98.0,56.0,1.0,7.0,83.0,0.0,6.0,87.0,44.0,0.0,92.0,0.0,7.0,0.0,45.0,1.0
89.0,20.0,12.0,29.0,21.0,53.0,68.0,40.0,52.0,42.0,82.0,16.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,68.0,31.0,0.0,0.0,68.0,98.0,0.0,58.0,1.0,0.0,82.0,37.0,1.0,0.0,20.0,0.0,94.0,0.0,16.0,0.0
13.0,22.0,44.0,85.0,24.0,44.0,91.0,40.0,25.0,10.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,37.0,0.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,42.0,0.0,42.0,0.0,73.0,0.0
3.0,68.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,1.0,0.0
53.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,12,62,51,43,89,27,99,53,91,80,55,53,84,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
72,94,56,37,82,20,94,31,37,39,40,84,47,29,8,21,79,84,62,84,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0
66,84,64,54,98,15,76,31,96,12,76,23,51,11,10,23,79,90,41,13,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
50,84,83,0,98,15,76,28,42,41,40,23,18,57,56,23,51,16,62,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38,20,63,77,98,53,20,31,19,41,66,84,18,57,7,44,70,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
38,22,12,0,80,44,22,97,52,21,66,90,51,63,67,44,90,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
89,68,44,77,1,1,68,83,25,16,66,16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
13,91,44,6,1,1,91,40,1,42,37,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3,1,1,29,1,1,1,40,1,10,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
53,1,1,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,12,62,51,43,89,51,99,61,91,80,55,53,13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
72,94,56,37,82,20,94,31,37,39,40,28,18,29,8,21,19,84,62,80,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
9,29,64,54,98,69,76,31,37,12,76,28,18,11,8,23,19,90,62,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1
50,21,83,0,98,69,76,31,42,41,66,23,17,65,92,64,70,16,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50,21,83,0,78,15,20,97,19,21,66,23,97,65,20,44,90,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0
50,84,12,0,80,53,22,83,52,16,6,84,4,90,78,44,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
89,20,44,77,21,44,68,40,25,42,82,90,6,63,1,35,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
13,22,44,0,24,1,91,40,1,10,37,16,47,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
3,68,1,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
53,91,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,12,62,51,43,28,51,99,61,91,80,55,53,13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
72,94,56,37,82,20,94,31,37,39,40,23,18,29,8,21,79,84,62,80,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
9,76,64,54,98,69,76,31,37,12,76,23,17,11,8,23,19,90,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
50,29,72,0,98,69,76,97,42,41,66,84,97,44,92,64,51,16,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
38,21,83,77,98,35,20,83,19,21,66,90,4,57,78,44,90,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0
89,84,83,6,80,15,22,40,52,16,66,16,6,63,1,35,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
13,84,12,29,21,53,68,40,25,42,37,1,47,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0
3,20,44,85,24,44,91,1,1,10,37,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
53,22,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,31,62,51,43,28,18,99,61,91,80,81,37,13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
72,94,56,37,82,20,94,31,37,39,40,28,18,29,8,21,19,84,62,80,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
9,21,64,54,98,69,0,91,37,12,76,23,17,11,8,64,19,90,62,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
50,21,83,0,98,69,76,28,42,8,66,23,97,44,20,64,70,16,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0
38,84,83,77,78,15,76,97,19,21,66,84,4,44,92,44,90,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0
38,84,63,6,80,15,20,83,52,16,6,90,6,63,78,35,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
89,20,12,29,21,53,22,40,25,42,37,16,47,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0
13,22,44,85,24,1,68,40,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
3,68,44,1,1,1,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
53,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,31,62,51,43,28,18,99,61,91,80,81,41,13,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
72,94,56,37,82,20,94,31,55,39,40,28,18,29,8,21,19,84,62,80,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
9,21,64,54,98,69,76,28,37,12,76,23,17,11,8,64,19,90,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
9,21,63,0,98,69,76,28,24,8,66,84,97,44,20,64,70,16,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0
50,84,83,77,98,15,20,97,42,21,66,84,4,57,20,44,90,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
50,20,83,6,78,53,22,83,19,16,6,90,6,63,78,35,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
89,20,12,29,21,44,68,40,52,42,6,16,47,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
13,22,44,85,24,1,91,40,25,10,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
3,68,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
53,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,31,62,51,43,28,0,99,61,91,80,81,37,55,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1
72,94,56,37,82,20,94,31,55,39,40,28,18,29,82,21,19,84,41,80,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
9,21,64,54,98,69,76,91,37,12,76,23,17,11,8,64,51,90,62,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
50,21,83,0,98,69,32,28,24,41,66,23,97,44,8,64,70,16,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0
50,84,83,77,80,15,20,97,42,21,66,84,4,57,20,44,90,1,57,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
73,84,12,6,78,53,22,83,19,16,6,90,6,63,92,35,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0
73,20,44,29,21,44,68,40,52,42,6,16,47,1,78,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0
89,22,44,85,24,1,91,40,25,10,37,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
13,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
3,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,31,62,51,43,28,18,99,61,91,80,81,37,55,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
72,94,56,37,82,20,94,31,55,39,40,28,29,29,82,21,19,84,62,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,21,64,54,98,69,76,91,37,12,76,23,17,11,8,64,19,90,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
50,21,72,0,98,69,32,97,24,8,66,84,97,44,92,64,70,16,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
38,84,83,77,78,15,20,83,42,21,66,84,4,57,20,44,90,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
73,20,85,6,80,53,22,40,19,16,6,90,6,63,78,35,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0
89,22,12,29,21,44,68,40,52,42,37,16,47,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
13,68,44,85,24,1,91,1,25,10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
3,91,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

35,21,24,39,28,83,21,4,57,63,3,21,31,25,41,95,75,21,89,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,88,4,53,10,52,88,31,62,51,43,89,18,99,61,91,80,81,41,55,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
72,94,56,37,82,20,94,31,37,39,40,28,29,29,82,21,19,84,62,80,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
